200 mV/s,,,100 mV/s,,,50 mV/s,,,20 mV/s,
電圧,電流,,電圧,電流,,電圧,電流,,電圧,電流
0.016838003,-0.001099997,,1.07879281,1.01E-05,,,,,-0.042630441,-0.000355031
-0.045158926,-0.001980393,,1.07782197,8.91E-06,,,,,-0.044481877,-0.000351841
-0.047292586,-0.002019722,,1.076989889,8.40E-06,,,,,-0.046545904,-0.000348797
-0.049198125,-0.002057829,,1.075891972,6.76E-06,,,,,-0.048621416,-0.000344869
-0.050998334,-0.002093385,,1.074884295,6.55E-06,,,,,-0.05057209,-0.000340829
-0.053268537,-0.002131648,,1.073895097,5.53E-06,,,,,-0.052585192,-0.000336095
-0.055453289,-0.002166178,,1.07314086,5.02E-06,,,,,-0.054453507,-0.000332079
-0.057298061,-0.002199203,,1.071939945,3.63E-06,,,,,-0.056503084,-0.000327537
-0.059242491,-0.00223063,,1.070977926,3.46E-06,,,,,-0.05846322,-0.000323743
-0.061106518,-0.002259167,,1.069898486,2.18E-06,,,,,-0.060540181,-0.000320132
-0.062918887,-0.002285747,,1.068917036,1.44E-06,,,,,-0.062512785,-0.000317351
-0.065313391,-0.002313135,,1.067760944,5.16E-07,,,,,-0.064496964,-0.00031447
-0.067337789,-0.002336456,,1.066806078,1.18E-07,,,,,-0.066508316,-0.000312688
-0.069238178,-0.002356017,,1.065618157,-1.25E-06,,,,,-0.068521924,-0.000311273
-0.071193427,-0.002373017,,1.064683437,-1.76E-06,,,,,-0.070613474,-0.00031093
-0.073093712,-0.00238717,,1.063774824,-2.56E-06,,,,,-0.07255061,-0.00031048
-0.07535246,-0.002400788,,1.062676787,-3.30E-06,,,,,-0.074544959,-0.000311215
-0.077219561,-0.002408649,,1.061745048,-4.08E-06,,,,,-0.076419242,-0.000312016
-0.079063341,-0.002413627,,1.060901165,-4.69E-06,,,,,-0.078646831,-0.000314033
-0.081335612,-0.002419117,,1.059908748,-5.66E-06,,,,,-0.080470532,-0.000316059
-0.083261952,-0.002419765,,1.058845401,-5.97E-06,,,,,-0.082522862,-0.000318991
-0.085236348,-0.002417469,,1.057959557,-7.13E-06,,,,,-0.084438413,-0.000321868
-0.087067768,-0.002412747,,1.056771994,-7.36E-06,,,,,-0.086601332,-0.000325997
-0.089295305,-0.002408704,,1.05581677,-8.88E-06,,,,,-0.088433772,-0.000330115
-0.09119273,-0.002401898,,1.054808259,-8.83E-06,,,,,-0.090526029,-0.000335291
-0.093145862,-0.002394531,,1.053973317,-9.95E-06,,,,,-0.092506774,-0.000340443
-0.095263414,-0.002387422,,1.052707314,-1.03E-05,,,,,-0.094483674,-0.000346631
-0.097333327,-0.002380953,,1.051871419,-1.12E-05,,,,,-0.096630223,-0.000353081
-0.099391215,-0.00237427,,1.050955296,-1.13E-05,,,,,-0.098533332,-0.000360082
-0.101078264,-0.002366102,,1.049713254,-1.29E-05,,,,,-0.100515969,-0.000366996
-0.10340891,-0.002364178,,1.048886776,-1.28E-05,,,,,-0.102540143,-0.000374965
-0.105345592,-0.002362345,,1.047891617,-1.43E-05,,,,,-0.104545034,-0.000382609
-0.107252143,-0.002362038,,1.046670079,-1.41E-05,,,,,-0.106546707,-0.000390947
-0.109311461,-0.002365335,,1.046003938,-1.54E-05,,,,,-0.108490817,-0.000398272
-0.111504674,-0.002371929,,1.044749141,-1.57E-05,,,,,-0.11055962,-0.000406398
-0.113186777,-0.002377508,,1.043881774,-1.64E-05,,,,,-0.112539448,-0.000413316
-0.115188204,-0.00238852,,1.042765021,-1.74E-05,,,,,-0.114526033,-0.000420091
-0.117352918,-0.002402801,,1.041920066,-1.83E-05,,,,,-0.116546199,-0.000425383
-0.119274132,-0.002418612,,1.040729761,-1.81E-05,,,,,-0.118579336,-0.000430251
-0.121183656,-0.002437312,,1.039758325,-1.95E-05,,,,,-0.12056376,-0.000433467
-0.123354919,-0.00245977,,1.038541079,-1.94E-05,,,,,-0.122415751,-0.000435571
-0.125294194,-0.002482613,,1.037740111,-2.07E-05,,,,,-0.124555334,-0.000435869
-0.127178848,-0.002507812,,1.036798954,-2.10E-05,,,,,-0.126651496,-0.000435166
-0.128986269,-0.002534421,,1.035809278,-2.18E-05,,,,,-0.128449291,-0.000432149
-0.131334171,-0.002566781,,1.034917355,-2.17E-05,,,,,-0.130492777,-0.000428642
-0.133290097,-0.002598607,,1.033858418,-2.31E-05,,,,,-0.132588461,-0.000423335
-0.135186568,-0.002630699,,1.032733917,-2.32E-05,,,,,-0.134583548,-0.00041729
-0.137291223,-0.002664516,,1.031827331,-2.42E-05,,,,,-0.136499643,-0.00041
-0.139243037,-0.0026986,,1.03091538,-2.47E-05,,,,,-0.138555557,-0.000402668
-0.141413361,-0.002734177,,1.02978909,-2.57E-05,,,,,-0.140555725,-0.00039437
-0.143165484,-0.002766809,,1.028723955,-2.59E-05,,,,,-0.142534569,-0.000386653
-0.145268738,-0.002800884,,1.027637362,-2.69E-05,,,,,-0.14460668,-0.000378578
-0.147384539,-0.002834314,,1.026963592,-2.73E-05,,,,,-0.14654693,-0.000370943
-0.149335966,-0.002864477,,1.025944591,-2.80E-05,,,,,-0.148682162,-0.000363663
-0.151514247,-0.002894454,,1.024750948,-2.81E-05,,,,,-0.150569722,-0.000357222
-0.153166041,-0.00291874,,1.023648739,-2.97E-05,,,,,-0.152486652,-0.000350966
-0.155244946,-0.002942514,,1.022657633,-2.97E-05,,,,,-0.154644489,-0.000345775
-0.157408476,-0.002963169,,1.021768808,-3.04E-05,,,,,-0.156588003,-0.000340584
-0.159145281,-0.002978595,,1.020907998,-3.10E-05,,,,,-0.158564672,-0.000336636
-0.161443487,-0.002992649,,1.019723892,-3.16E-05,,,,,-0.160555765,-0.000332621
-0.163283184,-0.003000356,,1.018691778,-3.18E-05,,,,,-0.162559524,-0.000329388
-0.165169761,-0.003002387,,1.017905712,-3.28E-05,,,,,-0.164545074,-0.000326328
-0.167187959,-0.003002394,,1.016827583,-3.29E-05,,,,,-0.166594729,-0.000324167
-0.169328645,-0.002997022,,1.015745163,-3.40E-05,,,,,-0.168547928,-0.000321812
-0.171332464,-0.002985922,,1.014848948,-3.45E-05,,,,,-0.170517281,-0.000320317
-0.173362121,-0.002970912,,1.013897896,-3.52E-05,,,,,-0.172521859,-0.000318662
-0.175357997,-0.002951676,,1.012852788,-3.54E-05,,,,,-0.174480453,-0.000317882
-0.177214846,-0.002927427,,1.011901021,-3.67E-05,,,,,-0.176541269,-0.000317239
-0.179357901,-0.00290157,,1.010874748,-3.67E-05,,,,,-0.178605333,-0.000317024
-0.181144163,-0.002868917,,1.009753466,-3.78E-05,,,,,-0.180523172,-0.000316949
-0.183295935,-0.00283802,,1.008799314,-3.78E-05,,,,,-0.18259342,-0.000318107
-0.185180828,-0.002802428,,1.007732749,-3.86E-05,,,,,-0.184593424,-0.000318889
-0.1872724,-0.002766098,,1.007062793,-3.91E-05,,,,,-0.18656905,-0.00032084
-0.189463273,-0.002729229,,1.005800366,-3.97E-05,,,,,-0.188574255,-0.000322907
-0.191322058,-0.002689872,,1.004713178,-4.00E-05,,,,,-0.190509781,-0.000326306
-0.193433866,-0.002651426,,1.003677368,-4.12E-05,,,,,-0.19258678,-0.000329647
-0.19522503,-0.002610988,,1.002912283,-4.14E-05,,,,,-0.19455722,-0.000334639
-0.197346628,-0.002573262,,1.00164628,-4.22E-05,,,,,-0.196551278,-0.000339992
-0.199371472,-0.002535678,,1.000891089,-4.22E-05,,,,,-0.198546365,-0.000347367
-0.201406896,-0.002499768,,0.999854267,-4.35E-05,,,,,-0.200400248,-0.000355307
-0.203340203,-0.002463494,,0.998724997,-4.40E-05,,,,,-0.20258379,-0.000365288
-0.20559521,-0.00243097,,0.997767031,-4.46E-05,,,,,-0.204421401,-0.000376247
-0.207398057,-0.002398526,,0.996904969,-4.46E-05,,,,,-0.206576571,-0.000390089
-0.209355623,-0.002367558,,0.995730162,-4.55E-05,,,,,-0.208509386,-0.000404894
-0.211403564,-0.002340869,,0.99473536,-4.60E-05,,,,,-0.210468441,-0.000422492
-0.213595107,-0.002317727,,0.993754625,-4.73E-05,,,,,-0.212492988,-0.000442069
-0.21547623,-0.002295591,,0.992896438,-4.68E-05,,,,,-0.214493603,-0.000464869
-0.21728538,-0.002276483,,0.991964221,-4.83E-05,,,,,-0.216549382,-0.000490179
-0.2194774,-0.00226326,,0.990690887,-4.83E-05,,,,,-0.218384922,-0.000518936
-0.221449316,-0.002253542,,0.990091205,-4.94E-05,,,,,-0.220477283,-0.000550516
-0.22348839,-0.002249102,,0.988902748,-4.93E-05,,,,,-0.222451299,-0.000586343
-0.225406066,-0.002248199,,0.988001168,-5.09E-05,,,,,-0.224544644,-0.000625287
-0.227564886,-0.002256153,,0.986807287,-5.06E-05,,,,,-0.226528868,-0.000668309
-0.229370475,-0.002266365,,0.985857248,-5.18E-05,,,,,-0.228414819,-0.000715031
-0.231032982,-0.00228307,,0.984655201,-5.24E-05,,,,,-0.230467558,-0.000766456
-0.233362198,-0.002310003,,0.983929455,-5.29E-05,,,,,-0.232649669,-0.000821842
-0.235254899,-0.002342107,,0.983157516,-5.29E-05,,,,,-0.234652415,-0.000881865
-0.237376824,-0.002381811,,0.981913686,-5.43E-05,,,,,-0.236520439,-0.00094567
-0.239138663,-0.00242702,,0.980735898,-5.39E-05,,,,,-0.238573745,-0.001014645
-0.238944218,-0.002228475,,0.979863703,-5.55E-05,,,,,-0.239195764,-0.000962673
-0.236840129,-0.001892052,,0.978629529,-5.55E-05,,,,,-0.237180009,-0.000733044
-0.234902769,-0.001607998,,0.977719426,-5.66E-05,,,,,-0.235152304,-0.000565232
-0.232813552,-0.001355741,,0.976747513,-5.65E-05,,,,,-0.233223379,-0.000427301
-0.230828896,-0.001128561,,0.975993991,-5.78E-05,,,,,-0.231278718,-0.000311582
-0.228620455,-0.000920301,,0.974868596,-5.84E-05,,,,,-0.2293735,-0.000214252
-0.227742702,-0.000803359,,0.973716497,-5.92E-05,,,,,-0.22735405,-0.000134064
-0.227742702,-0.000803359,,0.972767949,-5.89E-05,,,,,-0.225851789,-8.03E-05
-0.227742702,-0.000803359,,0.971905768,-6.04E-05,,,,,-0.225851789,-8.03E-05
-0.227742702,-0.000803359,,0.970750034,-6.05E-05,,,,,-0.225851789,-8.03E-05
-0.227742702,-0.000803359,,0.969756544,-6.16E-05,,,,,-0.220287502,4.01E-05
-0.227742702,-0.000803359,,0.968981028,-6.19E-05,,,,,-0.218232796,9.58E-05
-0.227742702,-0.000803359,,0.967695177,-6.27E-05,,,,,-0.217738569,0.000109548
-0.227742702,-0.000803359,,0.966610134,-6.28E-05,,,,,-0.217738569,0.000109548
-0.227742702,-0.000803359,,0.965645611,-6.43E-05,,,,,-0.217738569,0.000109548
-0.227742702,-0.000803359,,0.964739382,-6.40E-05,,,,,-0.209491834,0.000158339
-0.227742702,-0.000803359,,0.963838756,-6.51E-05,,,,,-0.207600757,0.000159024
-0.227742702,-0.000803359,,0.962825954,-6.55E-05,,,,,-0.205544293,0.000157546
-0.227742702,-0.000803359,,0.961703837,-6.65E-05,,,,,-0.203503907,0.000154205
-0.227742702,-0.000803359,,0.960733294,-6.65E-05,,,,,-0.201507375,0.00015024
-0.227742702,-0.000803359,,0.960135639,-6.76E-05,,,,,-0.199395165,0.000145384
-0.227742702,-0.000803359,,0.958713531,-6.77E-05,,,,,-0.197363392,0.000139772
-0.227742702,-0.000803359,,0.957650661,-6.90E-05,,,,,-0.195275158,0.000133614
-0.227742702,-0.000803359,,0.956789672,-6.90E-05,,,,,-0.193362281,0.000127508
-0.227742702,-0.000803359,,0.955836117,-7.02E-05,,,,,-0.191335827,0.000121471
-0.227742702,-0.000803359,,0.955100298,-7.04E-05,,,,,-0.189280257,0.000115974
-0.227742702,-0.000803359,,0.953676105,-7.15E-05,,,,,-0.187242776,0.000110686
-0.227742702,-0.000803359,,0.952844381,-7.19E-05,,,,,-0.185252309,0.000105954
-0.227742702,-0.000803359,,0.951840758,-7.27E-05,,,,,-0.183257028,0.000101593
-0.227742702,-0.000803359,,0.950824618,-7.31E-05,,,,,-0.181290656,9.78E-05
-0.227742702,-0.000803359,,0.950090945,-7.44E-05,,,,,-0.179248944,9.43E-05
-0.227742702,-0.000803359,,0.948828995,-7.41E-05,,,,,-0.177234292,9.13E-05
-0.227742702,-0.000803359,,0.948094785,-7.53E-05,,,,,-0.175184116,8.87E-05
-0.227742702,-0.000803359,,0.94667238,-7.57E-05,,,,,-0.173229903,8.65E-05
-0.227742702,-0.000803359,,0.945849419,-7.67E-05,,,,,-0.171156228,8.46E-05
-0.227742702,-0.000803359,,0.944904506,-7.67E-05,,,,,-0.169215247,8.31E-05
-0.227742702,-0.000803359,,0.943725705,-7.78E-05,,,,,-0.167239293,8.18E-05
-0.227742702,-0.000803359,,0.94264102,-7.83E-05,,,,,-0.165263847,8.10E-05
-0.227742702,-0.000803359,,0.941739619,-7.91E-05,,,,,-0.163198724,8.03E-05
-0.227742702,-0.000803359,,0.940844595,-7.98E-05,,,,,-0.161686346,8.00E-05
-0.227742702,-0.000803359,,0.939829826,-8.07E-05,,,,,-0.161686346,8.00E-05
-0.227742702,-0.000803359,,0.938810706,-8.11E-05,,,,,-0.161686346,8.00E-05
-0.227742702,-0.000803359,,0.9374488,-8.21E-05,,,,,-0.155183524,8.02E-05
-0.227742702,-0.000803359,,0.936910927,-8.22E-05,,,,,-0.15318808,8.09E-05
-0.227742702,-0.000803359,,0.935871363,-8.33E-05,,,,,-0.151210725,8.19E-05
-0.227742702,-0.000803359,,0.934754372,-8.39E-05,,,,,-0.14922826,8.33E-05
-0.227742702,-0.000803359,,0.933766246,-8.49E-05,,,,,-0.147180021,8.46E-05
-0.227742702,-0.000803359,,0.932690322,-8.50E-05,,,,,-0.145154059,8.67E-05
-0.227742702,-0.000803359,,0.931730211,-8.66E-05,,,,,-0.143162355,8.90E-05
-0.227742702,-0.000803359,,0.930639982,-8.63E-05,,,,,-0.141146928,9.16E-05
-0.227742702,-0.000803359,,0.929729939,-8.73E-05,,,,,-0.139218017,9.43E-05
-0.227742702,-0.000803359,,0.928801417,-8.80E-05,,,,,-0.137166187,9.76E-05
-0.227742702,-0.000803359,,0.927920341,-8.93E-05,,,,,-0.13530606,0.000101071
-0.227742702,-0.000803359,,0.926610231,-8.93E-05,,,,,-0.133216977,0.000104977
-0.227742702,-0.000803359,,0.925834894,-9.04E-05,,,,,-0.131179437,0.000109151
-0.227742702,-0.000803359,,0.92460084,-9.07E-05,,,,,-0.130776569,0.000109966
-0.227742702,-0.000803359,,0.923918128,-9.20E-05,,,,,-0.130776569,0.000109966
-0.227742702,-0.000803359,,0.922665775,-9.19E-05,,,,,-0.130776569,0.000109966
-0.227742702,-0.000803359,,0.921746731,-9.34E-05,,,,,-0.123210683,0.000130259
-0.227742702,-0.000803359,,0.920655608,-9.35E-05,,,,,-0.121167175,0.000135831
-0.227742702,-0.000803359,,0.919650912,-9.49E-05,,,,,-0.119227745,0.000141379
-0.227742702,-0.000803359,,0.918748498,-9.50E-05,,,,,-0.117171496,0.000146917
-0.227742702,-0.000803359,,0.917642713,-9.57E-05,,,,,-0.115239121,0.000151979
-0.227742702,-0.000803359,,0.916744471,-9.68E-05,,,,,-0.11324352,0.000157028
-0.227742702,-0.000803359,,0.915824831,-9.78E-05,,,,,-0.111139953,0.000161761
-0.227742702,-0.000803359,,0.914739728,-9.79E-05,,,,,-0.10907691,0.000165623
-0.227742702,-0.000803359,,0.913838923,-9.91E-05,,,,,-0.107176684,0.000168265
-0.104500271,0.001936402,,0.912634611,-9.95E-05,,,,,-0.105145641,0.000170502
-0.102570049,0.001970271,,0.911679089,-0.000100513,,,,,-0.103105098,0.000171709
-0.100752637,0.002002719,,0.91068393,-0.000101347,,,,,-0.101138875,0.000171477
-0.098582961,0.002037043,,0.909576714,-0.000102467,,,,,-0.099097155,0.000170214
-0.096566573,0.002069592,,0.908827424,-0.00010251,,,,,-0.0972047,0.000167893
-0.094345391,0.002101378,,0.907664537,-0.000103785,,,,,-0.095093362,0.000164996
-0.092507496,0.002129067,,0.906581998,-0.000104175,,,,,-0.093071878,0.000161066
-0.090542935,0.002156753,,0.905753076,-0.000105315,,,,,-0.091094121,0.000156468
-0.088376753,0.002183527,,0.904766858,-0.000105604,,,,,-0.089175306,0.000151735
-0.086675592,0.002203191,,0.903909743,-0.000106748,,,,,-0.087082781,0.000147099
-0.084559217,0.002223502,,0.90270859,-0.000107045,,,,,-0.085114278,0.00014224
-0.082318693,0.002239933,,0.901691198,-0.000108516,,,,,-0.083136581,0.000137517
-0.080603041,0.002250315,,0.900727808,-0.000108815,,,,,-0.081168287,0.000133191
-0.078246184,0.002259112,,0.899751425,-0.00010999,,,,,-0.079009883,0.000129545
-0.07634487,0.002262861,,0.899751425,-0.00010999,,,,,-0.07708326,0.000126087
-0.074348748,0.002260815,,0.899751425,-0.00010999,,,,,-0.075085431,0.000123082
-0.072403863,0.002254733,,0.899751425,-0.00010999,,,,,-0.073096111,0.000120764
-0.070289388,0.002244226,,0.899751425,-0.00010999,,,,,-0.071066268,0.000118972
-0.068705358,0.002227259,,0.899751425,-0.00010999,,,,,-0.069027618,0.000117608
-0.066595249,0.002209575,,0.899751425,-0.00010999,,,,,-0.067031905,0.000116808
-0.06437587,0.002188246,,0.899751425,-0.00010999,,,,,-0.065127835,0.000116511
-0.062677607,0.002161955,,0.899751425,-0.00010999,,,,,-0.06312006,0.000116601
-0.060619567,0.002135459,,0.899751425,-0.00010999,,,,,-0.061095584,0.000117115
-0.058335055,0.002108436,,0.899751425,-0.00010999,,,,,-0.059152305,0.000117897
-0.056276996,0.002079726,,0.899751425,-0.00010999,,,,,-0.057064407,0.000119318
-0.054512493,0.002048802,,0.899751425,-0.00010999,,,,,-0.055063948,0.000120641
-0.052844282,0.002019698,,0.899751425,-0.00010999,,,,,-0.053136788,0.000122164
-0.050792463,0.001993762,,0.899751425,-0.00010999,,,,,-0.051082898,0.00012354
-0.048536055,0.00197136,,0.899751425,-0.00010999,,,,,-0.049106881,0.000124851
-0.046307862,0.001950759,,0.899751425,-0.00010999,,,,,-0.047119394,0.000126236
-0.044746522,0.001929657,,0.899751425,-0.00010999,,,,,-0.045029446,0.000127244
-0.042190645,0.001916457,,0.899751425,-0.00010999,,,,,-0.043126438,0.000127976
-0.040503118,0.001903334,,0.899751425,-0.00010999,,,,,-0.041014019,0.000128818
-0.038385242,0.001894752,,0.899751425,-0.00010999,,,,,-0.039101843,0.000129217
-0.036301054,0.001889115,,0.899751425,-0.00010999,,,,,-0.037076388,0.000129653
-0.034579579,0.001884814,,0.899751425,-0.00010999,,,,,-0.035119575,0.000130108
-0.032748938,0.001884137,,0.899751425,-0.00010999,,,,,-0.033149727,0.000130854
-0.030522181,0.001887989,,0.899751425,-0.00010999,,,,,-0.031123292,0.000131867
-0.028713316,0.001892584,,0.899751425,-0.00010999,,,,,-0.029124718,0.000132972
-0.026342459,0.001901514,,0.899751425,-0.00010999,,,,,-0.027105253,0.000134236
-0.02452573,0.001909127,,0.899751425,-0.00010999,,,,,-0.02507806,0.000135781
-0.022803517,0.001915348,,0.899751425,-0.00010999,,,,,-0.023129024,0.000137506
-0.020906866,0.001924384,,0.899751425,-0.00010999,,,,,-0.021121496,0.00013898
-0.018691981,0.001934074,,0.899751425,-0.00010999,,,,,-0.019153234,0.000140459
-0.016586799,0.001944959,,0.868827879,-0.000135967,,,,,-0.017168976,0.000141837
-0.014675858,0.001952018,,0.867468297,-0.000136976,,,,,-0.015109905,0.000142923
-0.012355399,0.001962276,,0.8666116,-0.00013769,,,,,-0.013095276,0.000143554
-0.010521181,0.001968216,,0.865708888,-0.000138936,,,,,-0.01097465,0.000143793
-0.008663059,0.001974005,,0.86493212,-0.000139613,,,,,-0.009176512,0.000143072
-0.006507486,0.001979385,,0.863763154,-0.000141087,,,,,-0.007042576,0.000142417
-0.004376974,0.001983996,,0.862909079,-0.000141699,,,,,-0.005120164,0.000140465
-0.002616762,0.001985947,,0.862021208,-0.000142844,,,,,-0.003102743,0.000137937
-0.000565701,0.001988431,,0.860656559,-0.00014372,,,,,-0.001142749,0.000134859
0.001451189,0.00199147,,0.859935105,-0.000144734,,,,,0.000923694,0.000131466
0.003794236,0.001994362,,0.858790457,-0.000145499,,,,,0.002914847,0.000126549
0.005217028,0.001989536,,0.857701302,-0.000147038,,,,,0.004992246,0.000120591
0.007469588,0.001989137,,0.856950104,-0.000147579,,,,,0.006967452,0.00011446
0.009627336,0.001984341,,0.855825424,-0.000148705,,,,,0.008989442,0.000107722
0.011792116,0.00197807,,0.854814291,-0.000149578,,,,,0.011000808,0.000100639
0.013141894,0.001963907,,0.853623807,-0.000151429,,,,,0.012942067,9.30E-05
0.015451082,0.001953286,,0.852906942,-0.00015144,,,,,0.014974462,8.54E-05
0.017905002,0.001940931,,0.851781726,-0.000153185,,,,,0.016390774,8.00E-05
0.01957323,0.00192147,,0.850782156,-0.000153748,,,,,0.016390774,8.00E-05
0.02147924,0.001899432,,0.849952877,-0.000155161,,,,,0.016390774,8.00E-05
0.023524499,0.001875701,,0.848869681,-0.000155796,,,,,0.022887221,5.50E-05
0.025887463,0.001851679,,0.847772598,-0.000157453,,,,,0.024955882,4.82E-05
0.027713787,0.00182126,,0.846782148,-0.000157992,,,,,0.027004527,4.19E-05
0.02971396,0.001787964,,0.84592557,-0.000159242,,,,,0.029020322,3.56E-05
0.0314373,0.001751673,,0.844716549,-0.000160231,,,,,0.030943932,3.00E-05
0.033484753,0.001714234,,0.843441248,-0.000161877,,,,,0.032944731,2.48E-05
0.035427619,0.001674605,,0.842753291,-0.000162537,,,,,0.034961183,2.02E-05
0.037395768,0.001631,,0.841590285,-0.000163965,,,,,0.03699249,1.58E-05
0.039446395,0.001587553,,0.840689003,-0.000164914,,,,,0.038921338,1.19E-05
0.041653764,0.001542988,,0.83962369,-0.000166329,,,,,0.041004017,8.49E-06
0.043963235,0.001497038,,0.838677526,-0.000167529,,,,,0.043089826,5.54E-06
0.045362268,0.001442408,,0.837804019,-0.00016823,,,,,0.04501063,2.78E-06
0.047652222,0.00139337,,0.836754322,-0.000169347,,,,,0.046933163,4.81E-07
0.049501255,0.001340406,,0.835580289,-0.000170918,,,,,0.048996035,-1.56E-06
0.051677626,0.001290192,,0.834924817,-0.000171694,,,,,0.051080436,-3.22E-06
0.053489771,0.001236885,,0.833839715,-0.000173248,,,,,0.053030558,-4.81E-06
0.055791304,0.001188299,,0.832571447,-0.000174077,,,,,0.055040892,-6.09E-06
0.057769269,0.001138886,,0.831736922,-0.000175565,,,,,0.057066131,-7.37E-06
0.059906386,0.001093639,,0.830945253,-0.000176392,,,,,0.059029572,-8.54E-06
0.061688051,0.001046485,,0.829793155,-0.000178411,,,,,0.060988411,-9.85E-06
0.063806504,0.001004494,,0.82884872,-0.000178959,,,,,0.062964164,-1.11E-05
0.065746859,0.000964171,,0.827897072,-0.000180407,,,,,0.065056846,-1.26E-05
0.067727707,0.000926407,,0.826712132,-0.000181176,,,,,0.06712506,-1.40E-05
0.069779098,0.000890235,,0.82577306,-0.000183042,,,,,0.068906091,-1.58E-05
0.071569681,0.000857043,,0.824751318,-0.000183903,,,,,0.071001127,-1.76E-05
0.073793508,0.000827033,,0.823597431,-0.000185689,,,,,0.073026977,-1.97E-05
0.075311378,0.000800575,,0.822721481,-0.000186824,,,,,0.075051174,-2.17E-05
0.075311378,0.000800575,,0.821923971,-0.00018831,,,,,0.077091321,-2.39E-05
0.075311378,0.000800575,,0.820989132,-0.000189281,,,,,0.079005606,-2.61E-05
0.075311378,0.000800575,,0.819714367,-0.000190846,,,,,0.081032358,-2.84E-05
0.075311378,0.000800575,,0.818859875,-0.000192099,,,,,0.0830357,-3.05E-05
0.075311378,0.000800575,,0.817810774,-0.000193694,,,,,0.084975794,-3.30E-05
0.075311378,0.000800575,,0.816711426,-0.000194751,,,,,0.087021731,-3.50E-05
0.075311378,0.000800575,,0.815684259,-0.000196649,,,,,0.088960245,-3.74E-05
0.075311378,0.000800575,,0.814748764,-0.000197791,,,,,0.090976536,-3.94E-05
0.075311378,0.000800575,,0.813660383,-0.000199227,,,,,0.092959695,-4.16E-05
0.075311378,0.000800575,,0.812743425,-0.000200344,,,,,0.095011942,-4.35E-05
0.075311378,0.000800575,,0.811928034,-0.000201731,,,,,0.097076774,-4.55E-05
0.075311378,0.000800575,,0.81093812,-0.000202867,,,,,0.099032268,-4.71E-05
0.075311378,0.000800575,,0.809731364,-0.000204903,,,,,0.101060145,-4.90E-05
0.075311378,0.000800575,,0.808812857,-0.00020588,,,,,0.102994204,-5.04E-05
0.075311378,0.000800575,,0.807733297,-0.000207987,,,,,0.105038665,-5.20E-05
0.075311378,0.000800575,,0.806779504,-0.000208771,,,,,0.107010566,-5.32E-05
0.075311378,0.000800575,,0.805717289,-0.000211076,,,,,0.10917037,-5.46E-05
0.075311378,0.000800575,,0.804631174,-0.000211341,,,,,0.111028939,-5.56E-05
0.075311378,0.000800575,,0.80391115,-0.000213553,,,,,0.11300265,-5.68E-05
0.075311378,0.000800575,,0.802720606,-0.000215332,,,,,0.115040414,-5.77E-05
0.075311378,0.000800575,,0.801588118,-0.000217553,,,,,0.117057852,-5.87E-05
0.075311378,0.000800575,,0.800700068,-0.000218379,,,,,0.118938535,-5.94E-05
0.075311378,0.000800575,,0.799642146,-0.000220361,,,,,0.121042311,-6.02E-05
0.075311378,0.000800575,,0.798778713,-0.000221686,,,,,0.123018689,-6.08E-05
0.075311378,0.000800575,,0.797798932,-0.000222916,,,,,0.125053421,-6.15E-05
0.075311378,0.000800575,,0.79699409,-0.000224643,,,,,0.127114862,-6.19E-05
0.075311378,0.000800575,,0.795724332,-0.000226859,,,,,0.128999084,-6.25E-05
0.075311378,0.000800575,,0.794656396,-0.000228336,,,,,0.131073967,-6.28E-05
0.075311378,0.000800575,,0.793725252,-0.000230184,,,,,0.133064881,-6.33E-05
0.075311378,0.000800575,,0.792571604,-0.000231702,,,,,0.13504383,-6.35E-05
0.137788802,0.000179814,,0.791801751,-0.000233802,,,,,0.137079775,-6.39E-05
0.14006339,0.000172731,,0.790810585,-0.000235202,,,,,0.139006361,-6.41E-05
0.141737401,0.000165589,,0.789897203,-0.000237151,,,,,0.141094029,-6.44E-05
0.143768176,0.000159849,,0.788567662,-0.000238683,,,,,0.142994896,-6.45E-05
0.145873189,0.000153787,,0.78795737,-0.000240735,,,,,0.144975394,-6.47E-05
0.147806138,0.000148884,,0.786827624,-0.00024204,,,,,0.146961585,-6.48E-05
0.149864078,0.000143983,,0.785723507,-0.00024468,,,,,0.149043262,-6.49E-05
0.151511043,0.000139821,,0.784722805,-0.00024606,,,,,0.150944203,-6.49E-05
0.153816506,0.000136042,,0.783821106,-0.000248292,,,,,0.15285483,-6.50E-05
0.155789733,0.000133098,,0.782823384,-0.000249729,,,,,0.155050144,-6.49E-05
0.157903686,0.000130157,,0.781848729,-0.000252168,,,,,0.156930059,-6.50E-05
0.159997404,0.000129349,,0.780659735,-0.000253684,,,,,0.159010246,-6.49E-05
0.16241318,0.000130101,,0.779883265,-0.000255663,,,,,0.160945788,-6.49E-05
0.164197519,0.000136322,,0.778656721,-0.000257856,,,,,0.162881568,-6.47E-05
0.166513726,0.000126298,,0.777751386,-0.000259857,,,,,0.164969549,-6.48E-05
0.168149665,0.000113793,,0.776774585,-0.000261648,,,,,0.166947812,-6.46E-05
0.170358226,0.000106981,,0.776163578,-0.000264055,,,,,0.168923944,-6.46E-05
0.172271773,0.000103304,,0.774862885,-0.000265685,,,,,0.170866102,-6.44E-05
0.174001709,0.000101799,,0.773576081,-0.000268618,,,,,0.172927886,-6.44E-05
0.175814345,0.000101882,,0.773001432,-0.000270043,,,,,0.174925536,-6.42E-05
